"constructorId","constructor","constructor_nationality","raceId","constructor_points","constructor_wins","circuitId","race_name","year"
6,"Ferrari","Italian",2,0,0,2,"Malaysian Grand Prix",2009
6,"Ferrari","Italian",684,15,0,9,"British Grand Prix",1967
6,"Ferrari","Italian",989,40,1,1,"Australian Grand Prix",2018
6,"Ferrari","Italian",992,114,2,73,"Azerbaijan Grand Prix",2018
6,"Ferrari","Italian",398,20,0,14,"Italian Grand Prix",1987
6,"Ferrari","Italian",389,7,0,21,"San Marino Grand Prix",1987
6,"Ferrari","Italian",667,3,0,30,"South African Grand Prix",1968
6,"Ferrari","Italian",927,52,1,2,"Malaysian Grand Prix",2015
6,"Ferrari","Italian",198,69,3,8,"French Grand Prix",1998
6,"Ferrari","Italian",609,9,0,40,"Belgian Grand Prix",1973
6,"Ferrari","Italian",107,262,15,18,"Brazilian Grand Prix",2004
6,"Ferrari","Italian",762,28,2,62,"Portuguese Grand Prix",1959
6,"Ferrari","Italian",322,12,1,18,"Brazilian Grand Prix",1990
6,"Ferrari","Italian",1040,74,0,71,"Russian Grand Prix",2020
6,"Ferrari","Italian",291,5,0,18,"Brazilian Grand Prix",1992
6,"Ferrari","Italian",725,22,1,14,"Italian Grand Prix",1963
6,"Ferrari","Italian",141,14,1,1,"Australian Grand Prix",2001
6,"Ferrari","Italian",1,0,0,1,"Australian Grand Prix",2009
6,"Ferrari","Italian",744,45,5,14,"Italian Grand Prix",1961
6,"Ferrari","Italian",326,36,2,32,"Mexican Grand Prix",1990
6,"Ferrari","Italian",372,8,0,36,"Brazilian Grand Prix",1988
6,"Ferrari","Italian",605,3,0,25,"Argentine Grand Prix",1973
6,"Ferrari","Italian",1029,479,3,18,"Brazilian Grand Prix",2019
6,"Ferrari","Italian",540,40,3,14,"Italian Grand Prix",1978
6,"Ferrari","Italian",566,55,5,47,"Swedish Grand Prix",1976
6,"Ferrari","Italian",727,24,1,32,"Mexican Grand Prix",1963
6,"Ferrari","Italian",1086,334,4,11,"Hungarian Grand Prix",2022
6,"Ferrari","Italian",852,231,1,13,"Belgian Grand Prix",2011
6,"Ferrari","Italian",254,73,1,28,"Pacific Grand Prix",1995
6,"Ferrari","Italian",480,64,3,41,"Swiss Grand Prix",1982
6,"Ferrari","Italian",1117,349,1,32,"Mexico City Grand Prix",2023
6,"Ferrari","Italian",1118,362,1,18,"São Paulo Grand Prix",2023
6,"Ferrari","Italian",1110,191,0,13,"Belgian Grand Prix",2023
6,"Ferrari","Italian",602,59,3,14,"Italian Grand Prix",1974
6,"Ferrari","Italian",718,45,3,32,"Mexican Grand Prix",1964
6,"Ferrari","Italian",573,77,6,48,"Canadian Grand Prix",1976
6,"Ferrari","Italian",33,142,7,16,"Japanese Grand Prix",2008
6,"Ferrari","Italian",138,189,13,14,"Italian Grand Prix",2002
6,"Ferrari","Italian",206,133,6,22,"Japanese Grand Prix",1998
6,"Ferrari","Italian",1023,351,2,14,"Italian Grand Prix",2019
6,"Ferrari","Italian",1062,163,0,11,"Hungarian Grand Prix",2021
6,"Ferrari","Italian",636,28,2,34,"French Grand Prix",1971
6,"Ferrari","Italian",614,12,0,39,"Dutch Grand Prix",1973
6,"Ferrari","Italian",109,16,0,2,"Malaysian Grand Prix",2003
6,"Ferrari","Italian",632,9,1,30,"South African Grand Prix",1971
6,"Ferrari","Italian",522,74,4,70,"Austrian Grand Prix",1979
6,"Ferrari","Italian",405,0,0,26,"Spanish Grand Prix",1986
6,"Ferrari","Italian",149,94,5,20,"European Grand Prix",2001
6,"Ferrari","Italian",1132,302,2,9,"British Grand Prix",2024
6,"Ferrari","Italian",481,74,3,14,"Italian Grand Prix",1982
6,"Ferrari","Italian",634,19,1,6,"Monaco Grand Prix",1971
6,"Ferrari","Italian",347,208,2,10,"German Grand Prix",2010
6,"Ferrari","Italian",79,63,1,19,"United States Grand Prix",2005
6,"Ferrari","Italian",256,73,1,29,"Australian Grand Prix",1995
6,"Ferrari","Italian",375,27,0,32,"Mexican Grand Prix",1988
6,"Ferrari","Italian",717,43,3,46,"United States Grand Prix",1964
6,"Ferrari","Italian",171,127,7,14,"Italian Grand Prix",2000
6,"Ferrari","Italian",5,6,0,4,"Spanish Grand Prix",2009
6,"Ferrari","Italian",752,16,0,9,"British Grand Prix",1960
6,"Ferrari","Italian",731,14,0,13,"Belgian Grand Prix",1962
6,"Ferrari","Italian",34,156,7,17,"Chinese Grand Prix",2008
6,"Ferrari","Italian",766,12,0,6,"Monaco Grand Prix",1958
6,"Ferrari","Italian",12,56,1,13,"Belgian Grand Prix",2009
6,"Ferrari","Italian",438,13,1,40,"Belgian Grand Prix",1984
6,"Ferrari","Italian",648,7,0,51,"French Grand Prix",1970
6,"Ferrari","Italian",548,40,2,6,"Monaco Grand Prix",1977
6,"Ferrari","Italian",734,15,0,20,"German Grand Prix",1962
6,"Ferrari","Italian",390,7,0,13,"Belgian Grand Prix",1987
6,"Ferrari","Italian",251,57,1,14,"Italian Grand Prix",1995
6,"Ferrari","Italian",861,35,1,2,"Malaysian Grand Prix",2012
6,"Ferrari","Italian",50,170,7,16,"Japanese Grand Prix",2007
6,"Ferrari","Italian",222,100,5,22,"Japanese Grand Prix",1997
6,"Ferrari","Italian",1085,314,4,34,"French Grand Prix",2022
6,"Ferrari","Italian",244,31,0,6,"Monaco Grand Prix",1995
6,"Ferrari","Italian",252,62,1,27,"Portuguese Grand Prix",1995
6,"Ferrari","Italian",1079,169,2,4,"Spanish Grand Prix",2022
6,"Ferrari","Italian",865,86,1,6,"Monaco Grand Prix",2012
6,"Ferrari","Italian",130,72,5,6,"Monaco Grand Prix",2002
6,"Ferrari","Italian",210,24,0,21,"San Marino Grand Prix",1997
6,"Ferrari","Italian",530,18,2,43,"United States Grand Prix West",1978
6,"Ferrari","Italian",349,250,2,13,"Belgian Grand Prix",2010
6,"Ferrari","Italian",311,25,0,8,"French Grand Prix",1991
6,"Ferrari","Italian",455,22,1,21,"San Marino Grand Prix",1983
6,"Ferrari","Italian",604,65,3,46,"United States Grand Prix",1974
6,"Ferrari","Italian",325,21,1,7,"Canadian Grand Prix",1990
6,"Ferrari","Italian",700,12,0,6,"Monaco Grand Prix",1965
6,"Ferrari","Italian",1026,435,3,22,"Japanese Grand Prix",2019
6,"Ferrari","Italian",402,38,1,22,"Japanese Grand Prix",1987
6,"Ferrari","Italian",1044,130,0,5,"Turkish Grand Prix",2020
6,"Ferrari","Italian",1128,252,2,6,"Monaco Grand Prix",2024
6,"Ferrari","Italian",616,12,0,70,"Austrian Grand Prix",1973
6,"Ferrari","Italian",120,121,5,11,"Hungarian Grand Prix",2003
6,"Ferrari","Italian",593,21,1,45,"Spanish Grand Prix",1974
6,"Ferrari","Italian",253,68,1,20,"European Grand Prix",1995
6,"Ferrari","Italian",49,161,7,13,"Belgian Grand Prix",2007
6,"Ferrari","Italian",154,152,8,13,"Belgian Grand Prix",2001
6,"Ferrari","Italian",298,15,0,10,"German Grand Prix",1992
6,"Ferrari","Italian",449,46.5,1,14,"Italian Grand Prix",1984
6,"Ferrari","Italian",682,11,0,13,"Belgian Grand Prix",1967
6,"Ferrari","Italian",112,48,2,4,"Spanish Grand Prix",2003
6,"Ferrari","Italian",584,50,4,34,"French Grand Prix",1975
6,"Ferrari","Italian",1056,78,0,6,"Monaco Grand Prix",2021
6,"Ferrari","Italian",771,36,2,9,"British Grand Prix",1958
6,"Ferrari","Italian",1005,460,5,22,"Japanese Grand Prix",2018
6,"Ferrari","Italian",121,137,6,14,"Italian Grand Prix",2003
6,"Ferrari","Italian",901,30,0,2,"Malaysian Grand Prix",2014
6,"Ferrari","Italian",655,52,4,32,"Mexican Grand Prix",1970
6,"Ferrari","Italian",1017,198,0,34,"French Grand Prix",2019
6,"Ferrari","Italian",392,17,0,37,"Detroit Grand Prix",1987
6,"Ferrari","Italian",1055,60,0,4,"Spanish Grand Prix",2021
6,"Ferrari","Italian",913,178,0,15,"Singapore Grand Prix",2014
6,"Ferrari","Italian",739,15,1,39,"Dutch Grand Prix",1961
6,"Ferrari","Italian",968,398,0,24,"Abu Dhabi Grand Prix",2016
6,"Ferrari","Italian",97,124,7,7,"Canadian Grand Prix",2004
6,"Ferrari","Italian",73,10,0,3,"Bahrain Grand Prix",2005
6,"Ferrari","Italian",458,31,1,37,"Detroit Grand Prix",1983
6,"Ferrari","Italian",701,12,0,13,"Belgian Grand Prix",1965
6,"Ferrari","Italian",945,428,3,24,"Abu Dhabi Grand Prix",2015
6,"Ferrari","Italian",773,40,2,59,"Portuguese Grand Prix",1958
6,"Ferrari","Italian",366,38,2,13,"Belgian Grand Prix",1989
6,"Ferrari","Italian",86,90,1,13,"Belgian Grand Prix",2005
6,"Ferrari","Italian",966,365,0,32,"Mexican Grand Prix",2016
6,"Ferrari","Italian",621,7,0,30,"South African Grand Prix",1972
6,"Ferrari","Italian",10,40,0,11,"Hungarian Grand Prix",2009
6,"Ferrari","Italian",1018,228,0,70,"Austrian Grand Prix",2019
6,"Ferrari","Italian",644,0,0,45,"Spanish Grand Prix",1970
6,"Ferrari","Italian",7,20,0,5,"Turkish Grand Prix",2009
6,"Ferrari","Italian",11,46,0,12,"European Grand Prix",2009
6,"Ferrari","Italian",975,214,3,7,"Canadian Grand Prix",2017
6,"Ferrari","Italian",552,56,2,9,"British Grand Prix",1977
6,"Ferrari","Italian",770,28,1,55,"French Grand Prix",1958
6,"Ferrari","Italian",411,13,0,34,"French Grand Prix",1986
6,"Ferrari","Italian",870,189,3,11,"Hungarian Grand Prix",2012
6,"Ferrari","Italian",435,82,2,29,"Australian Grand Prix",1985
6,"Ferrari","Italian",64,139,5,10,"German Grand Prix",2006
6,"Ferrari","Italian",702,16,0,51,"French Grand Prix",1965
6,"Ferrari","Italian",972,135,2,71,"Russian Grand Prix",2017
6,"Ferrari","Italian",71,8,0,1,"Australian Grand Prix",2005
6,"Ferrari","Italian",320,55.5,0,29,"Australian Grand Prix",1991
6,"Ferrari","Italian",960,252,0,13,"Belgian Grand Prix",2016
6,"Ferrari","Italian",944,401,3,18,"Brazilian Grand Prix",2015
6,"Ferrari","Italian",444,32.5,1,42,"Dallas Grand Prix",1984
6,"Ferrari","Italian",1045,131,0,3,"Bahrain Grand Prix",2020
6,"Ferrari","Italian",354,389,5,18,"Brazilian Grand Prix",2010
6,"Ferrari","Italian",257,4,0,18,"Brazilian Grand Prix",1994
6,"Ferrari","Italian",763,32,2,14,"Italian Grand Prix",1959
6,"Ferrari","Italian",520,62,4,9,"British Grand Prix",1979
6,"Ferrari","Italian",238,64,3,27,"Portuguese Grand Prix",1996
6,"Ferrari","Italian",582,35,3,47,"Swedish Grand Prix",1975
6,"Ferrari","Italian",21,47,3,4,"Spanish Grand Prix",2008
6,"Ferrari","Italian",1100,26,0,1,"Australian Grand Prix",2023
6,"Ferrari","Italian",89,100,1,17,"Chinese Grand Prix",2005
6,"Ferrari","Italian",649,10,0,38,"British Grand Prix",1970
6,"Ferrari","Italian",588,63.5,5,14,"Italian Grand Prix",1975
6,"Ferrari","Italian",951,76,0,71,"Russian Grand Prix",2016
6,"Ferrari","Italian",303,18,0,22,"Japanese Grand Prix",1992
6,"Ferrari","Italian",195,35,1,4,"Spanish Grand Prix",1998
6,"Ferrari","Italian",703,20,0,9,"British Grand Prix",1965
6,"Ferrari","Italian",172,143,8,19,"United States Grand Prix",2000
6,"Ferrari","Italian",258,10,0,28,"Pacific Grand Prix",1994
6,"Ferrari","Italian",842,36,0,2,"Malaysian Grand Prix",2011
6,"Ferrari","Italian",575,83,6,16,"Japanese Grand Prix",1976
6,"Ferrari","Italian",422,16,0,21,"San Marino Grand Prix",1985
6,"Ferrari","Italian",374,20,0,6,"Monaco Grand Prix",1988
6,"Ferrari","Italian",124,10,1,1,"Australian Grand Prix",2002
6,"Ferrari","Italian",373,10,0,21,"San Marino Grand Prix",1988
6,"Ferrari","Italian",1032,19,0,70,"Styrian Grand Prix",2020
6,"Ferrari","Italian",850,192,1,20,"German Grand Prix",2011
6,"Ferrari","Italian",353,374,5,35,"Korean Grand Prix",2010
6,"Ferrari","Italian",903,52,0,17,"Chinese Grand Prix",2014
6,"Ferrari","Italian",420,9,0,36,"Brazilian Grand Prix",1985
6,"Ferrari","Italian",714,19,1,20,"German Grand Prix",1964
6,"Ferrari","Italian",229,25,0,6,"Monaco Grand Prix",1996
6,"Ferrari","Italian",874,263,3,22,"Japanese Grand Prix",2012
6,"Ferrari","Italian",414,16,0,11,"Hungarian Grand Prix",1986
6,"Ferrari","Italian",506,6,0,10,"German Grand Prix",1980
6,"Ferrari","Italian",1024,394,3,15,"Singapore Grand Prix",2019
6,"Ferrari","Italian",367,44,2,14,"Italian Grand Prix",1989
6,"Ferrari","Italian",554,71,3,70,"Austrian Grand Prix",1977
6,"Ferrari","Italian",305,6,0,33,"United States Grand Prix",1991
6,"Ferrari","Italian",905,78,0,6,"Monaco Grand Prix",2014
6,"Ferrari","Italian",46,119,5,11,"Hungarian Grand Prix",2007
6,"Ferrari","Italian",230,35,1,4,"Spanish Grand Prix",1996
6,"Ferrari","Italian",1025,409,3,71,"Russian Grand Prix",2019
6,"Ferrari","Italian",163,62,4,20,"European Grand Prix",2000
6,"Ferrari","Italian",755,26,1,60,"United States Grand Prix",1960
6,"Ferrari","Italian",1105,100,0,4,"Spanish Grand Prix",2023
6,"Ferrari","Italian",348,238,2,11,"Hungarian Grand Prix",2010
6,"Ferrari","Italian",357,9,1,21,"San Marino Grand Prix",1989
6,"Ferrari","Italian",954,147,0,7,"Canadian Grand Prix",2016
6,"Ferrari","Italian",898,333,2,69,"United States Grand Prix",2013
6,"Ferrari","Italian",152,124,6,10,"German Grand Prix",2001
6,"Ferrari","Italian",439,19,1,21,"San Marino Grand Prix",1984
6,"Ferrari","Italian",376,27,0,7,"Canadian Grand Prix",1988
6,"Ferrari","Italian",542,58,5,7,"Canadian Grand Prix",1978
6,"Ferrari","Italian",845,75,0,4,"Spanish Grand Prix",2011
6,"Ferrari","Italian",1014,121,0,4,"Spanish Grand Prix",2019
6,"Ferrari","Italian",58,59,2,4,"Spanish Grand Prix",2006
6,"Ferrari","Italian",1092,454,4,22,"Japanese Grand Prix",2022
6,"Ferrari","Italian",118,118,5,9,"British Grand Prix",2003
6,"Ferrari","Italian",630,31,1,48,"Canadian Grand Prix",1972
6,"Ferrari","Italian",1106,122,0,7,"Canadian Grand Prix",2023
6,"Ferrari","Italian",706,24,0,14,"Italian Grand Prix",1965
6,"Ferrari","Italian",1119,388,1,80,"Las Vegas Grand Prix",2023
6,"Ferrari","Italian",52,204,9,18,"Brazilian Grand Prix",2007
6,"Ferrari","Italian",474,26,1,7,"Canadian Grand Prix",1982
6,"Ferrari","Italian",528,9,1,36,"Brazilian Grand Prix",1978
6,"Ferrari","Italian",240,6,0,18,"Brazilian Grand Prix",1995
6,"Ferrari","Italian",627,29,1,20,"German Grand Prix",1972
6,"Ferrari","Italian",56,30,1,21,"San Marino Grand Prix",2006
6,"Ferrari","Italian",1063,165.5,0,13,"Belgian Grand Prix",2021
6,"Ferrari","Italian",493,28,2,70,"Austrian Grand Prix",1981
6,"Ferrari","Italian",956,192,0,70,"Austrian Grand Prix",2016
6,"Ferrari","Italian",501,2,0,43,"United States Grand Prix West",1980
6,"Ferrari","Italian",1120,406,1,24,"Abu Dhabi Grand Prix",2023
6,"Ferrari","Italian",60,75,2,9,"British Grand Prix",2006
6,"Ferrari","Italian",132,102,7,20,"European Grand Prix",2002
6,"Ferrari","Italian",27,105,5,10,"German Grand Prix",2008
6,"Ferrari","Italian",759,16,1,55,"French Grand Prix",1959
6,"Ferrari","Italian",38,39,2,3,"Bahrain Grand Prix",2007
6,"Ferrari","Italian",912,162,0,14,"Italian Grand Prix",2014
6,"Ferrari","Italian",957,204,0,9,"British Grand Prix",2016
6,"Ferrari","Italian",537,31,3,10,"German Grand Prix",1978
6,"Ferrari","Italian",601,59,3,70,"Austrian Grand Prix",1974
6,"Ferrari","Italian",418,33,0,32,"Mexican Grand Prix",1986
6,"Ferrari","Italian",234,38,1,10,"German Grand Prix",1996
6,"Ferrari","Italian",28,111,5,11,"Hungarian Grand Prix",2008
6,"Ferrari","Italian",457,31,1,13,"Belgian Grand Prix",1983
6,"Ferrari","Italian",472,22,1,6,"Monaco Grand Prix",1982
6,"Ferrari","Italian",772,37,2,20,"German Grand Prix",1958
6,"Ferrari","Italian",378,34,0,34,"French Grand Prix",1988
6,"Ferrari","Italian",1042,93,0,75,"Portuguese Grand Prix",2020
6,"Ferrari","Italian",676,32,1,52,"Canadian Grand Prix",1968
6,"Ferrari","Italian",538,35,3,70,"Austrian Grand Prix",1978
6,"Ferrari","Italian",272,71,1,29,"Australian Grand Prix",1994
6,"Ferrari","Italian",580,17,1,6,"Monaco Grand Prix",1975
6,"Ferrari","Italian",748,10,0,19,"Indianapolis 500",1960
6,"Ferrari","Italian",466,89,4,30,"South African Grand Prix",1983
6,"Ferrari","Italian",749,12,0,39,"Dutch Grand Prix",1960
6,"Ferrari","Italian",495,30,2,14,"Italian Grand Prix",1981
6,"Ferrari","Italian",518,54,4,6,"Monaco Grand Prix",1979
6,"Ferrari","Italian",40,56,3,6,"Monaco Grand Prix",2007
6,"Ferrari","Italian",146,60,3,70,"Austrian Grand Prix",2001
6,"Ferrari","Italian",434,80,2,30,"South African Grand Prix",1985
6,"Ferrari","Italian",286,23,0,27,"Portuguese Grand Prix",1993
6,"Ferrari","Italian",296,13,0,8,"French Grand Prix",1992
6,"Ferrari","Italian",521,65,4,10,"German Grand Prix",1979
6,"Ferrari","Italian",350,290,3,14,"Italian Grand Prix",2010
6,"Ferrari","Italian",900,18,0,1,"Australian Grand Prix",2014
6,"Ferrari","Italian",63,121,4,8,"French Grand Prix",2006
6,"Ferrari","Italian",1067,232.5,0,5,"Turkish Grand Prix",2021
6,"Ferrari","Italian",635,28,2,39,"Dutch Grand Prix",1971
6,"Ferrari","Italian",1123,93,1,1,"Australian Grand Prix",2024
6,"Ferrari","Italian",547,34,2,45,"Spanish Grand Prix",1977
6,"Ferrari","Italian",623,19,0,6,"Monaco Grand Prix",1972
6,"Ferrari","Italian",971,102,2,3,"Bahrain Grand Prix",2017
6,"Ferrari","Italian",226,10,0,25,"Argentine Grand Prix",1996
6,"Ferrari","Italian",721,7,0,39,"Dutch Grand Prix",1963
6,"Ferrari","Italian",934,211,1,9,"British Grand Prix",2015
6,"Ferrari","Italian",136,157,11,11,"Hungarian Grand Prix",2002
6,"Ferrari","Italian",181,58,3,8,"French Grand Prix",1999
6,"Ferrari","Italian",53,8,0,3,"Bahrain Grand Prix",2006
6,"Ferrari","Italian",294,9,0,6,"Monaco Grand Prix",1992
6,"Ferrari","Italian",574,81,6,46,"United States Grand Prix",1976
6,"Ferrari","Italian",660,4,0,51,"French Grand Prix",1969
6,"Ferrari","Italian",996,214,3,34,"French Grand Prix",2018
6,"Ferrari","Italian",1113,265,1,15,"Singapore Grand Prix",2023
6,"Ferrari","Italian",568,64,6,38,"British Grand Prix",1976
6,"Ferrari","Italian",482,74,3,44,"Caesars Palace Grand Prix",1982
6,"Ferrari","Italian",205,127,6,20,"Luxembourg Grand Prix",1998
6,"Ferrari","Italian",101,184,11,10,"German Grand Prix",2004
6,"Ferrari","Italian",1033,27,0,11,"Hungarian Grand Prix",2020
6,"Ferrari","Italian",403,53,2,29,"Australian Grand Prix",1987
6,"Ferrari","Italian",626,20,0,38,"British Grand Prix",1972
6,"Ferrari","Italian",9,32,0,20,"German Grand Prix",2009
6,"Ferrari","Italian",266,52,1,11,"Hungarian Grand Prix",1994
6,"Ferrari","Italian",295,13,0,7,"Canadian Grand Prix",1992
6,"Ferrari","Italian",44,103,5,9,"British Grand Prix",2007
6,"Ferrari","Italian",445,35.5,1,38,"British Grand Prix",1984
6,"Ferrari","Italian",396,17,0,11,"Hungarian Grand Prix",1987
6,"Ferrari","Italian",66,158,6,5,"Turkish Grand Prix",2006
6,"Ferrari","Italian",239,70,3,22,"Japanese Grand Prix",1996
6,"Ferrari","Italian",183,74,4,70,"Austrian Grand Prix",1999
6,"Ferrari","Italian",562,27,3,43,"United States Grand Prix West",1976
6,"Ferrari","Italian",102,202,12,11,"Hungarian Grand Prix",2004
6,"Ferrari","Italian",358,9,1,6,"Monaco Grand Prix",1989
6,"Ferrari","Italian",942,374,3,69,"United States Grand Prix",2015
6,"Ferrari","Italian",267,52,1,13,"Belgian Grand Prix",1994
6,"Ferrari","Italian",443,26.5,1,37,"Detroit Grand Prix",1984
6,"Ferrari","Italian",362,15,1,34,"French Grand Prix",1989
6,"Ferrari","Italian",892,248,2,14,"Italian Grand Prix",2013
6,"Ferrari","Italian",1115,298,1,78,"Qatar Grand Prix",2023
6,"Ferrari","Italian",381,44,0,11,"Hungarian Grand Prix",1988
6,"Ferrari","Italian",67,168,7,14,"Italian Grand Prix",2006
6,"Ferrari","Italian",454,9,0,34,"French Grand Prix",1983
6,"Ferrari","Italian",330,57,4,11,"Hungarian Grand Prix",1990
6,"Ferrari","Italian",628,29,1,70,"Austrian Grand Prix",1972
6,"Ferrari","Italian",397,17,0,70,"Austrian Grand Prix",1987
6,"Ferrari","Italian",953,121,0,6,"Monaco Grand Prix",2016
6,"Ferrari","Italian",1129,252,2,7,"Canadian Grand Prix",2024
6,"Ferrari","Italian",743,42,4,20,"German Grand Prix",1961
6,"Ferrari","Italian",590,6,0,25,"Argentine Grand Prix",1974
6,"Ferrari","Italian",24,73,4,7,"Canadian Grand Prix",2008
6,"Ferrari","Italian",241,13,0,25,"Argentine Grand Prix",1995
6,"Ferrari","Italian",104,234,13,14,"Italian Grand Prix",2004
6,"Ferrari","Italian",297,13,0,9,"British Grand Prix",1992
6,"Ferrari","Italian",988,522,5,24,"Abu Dhabi Grand Prix",2017
6,"Ferrari","Italian",174,170,10,2,"Malaysian Grand Prix",2000
6,"Ferrari","Italian",606,6,0,18,"Brazilian Grand Prix",1973
6,"Ferrari","Italian",1001,360,5,13,"Belgian Grand Prix",2018
6,"Ferrari","Italian",209,14,0,25,"Argentine Grand Prix",1997
6,"Ferrari","Italian",674,28,1,20,"German Grand Prix",1968
6,"Ferrari","Italian",318,52,0,4,"Spanish Grand Prix",1991
6,"Ferrari","Italian",1130,270,2,4,"Spanish Grand Prix",2024
6,"Ferrari","Italian",105,244,14,17,"Chinese Grand Prix",2004
6,"Ferrari","Italian",447,40.5,1,70,"Austrian Grand Prix",1984
6,"Ferrari","Italian",698,31,2,32,"Mexican Grand Prix",1966
6,"Ferrari","Italian",1038,61,0,14,"Italian Grand Prix",2020
6,"Ferrari","Italian",977,254,3,70,"Austrian Grand Prix",2017
6,"Ferrari","Italian",689,20,0,32,"Mexican Grand Prix",1967
6,"Ferrari","Italian",59,63,2,6,"Monaco Grand Prix",2006
6,"Ferrari","Italian",242,23,0,21,"San Marino Grand Prix",1995
6,"Ferrari","Italian",564,42,4,40,"Belgian Grand Prix",1976
6,"Ferrari","Italian",500,0,0,30,"South African Grand Prix",1980
6,"Ferrari","Italian",70,201,9,18,"Brazilian Grand Prix",2006
6,"Ferrari","Italian",207,6,0,1,"Australian Grand Prix",1997
6,"Ferrari","Italian",911,160,0,13,"Belgian Grand Prix",2014
6,"Ferrari","Italian",1027,466,3,32,"Mexican Grand Prix",2019
6,"Ferrari","Italian",650,16,0,10,"German Grand Prix",1970
6,"Ferrari","Italian",1054,42,0,75,"Portuguese Grand Prix",2021
6,"Ferrari","Italian",317,43,0,27,"Portuguese Grand Prix",1991
6,"Ferrari","Italian",407,3,0,6,"Monaco Grand Prix",1986
6,"Ferrari","Italian",270,60,1,26,"European Grand Prix",1994
6,"Ferrari","Italian",585,50,4,9,"British Grand Prix",1975
6,"Ferrari","Italian",486,2,0,21,"San Marino Grand Prix",1981
6,"Ferrari","Italian",83,86,1,11,"Hungarian Grand Prix",2005
6,"Ferrari","Italian",143,36,2,18,"Brazilian Grand Prix",2001
6,"Ferrari","Italian",726,24,1,46,"United States Grand Prix",1963
6,"Ferrari","Italian",433,77,2,38,"European Grand Prix",1985
6,"Ferrari","Italian",95,88,5,6,"Monaco Grand Prix",2004
6,"Ferrari","Italian",465,89,4,38,"European Grand Prix",1983
6,"Ferrari","Italian",177,28,2,21,"San Marino Grand Prix",1999
6,"Ferrari","Italian",271,64,1,22,"Japanese Grand Prix",1994
6,"Ferrari","Italian",4,3,0,3,"Bahrain Grand Prix",2009
6,"Ferrari","Italian",341,116,1,4,"Spanish Grand Prix",2010
6,"Ferrari","Italian",848,129,0,12,"European Grand Prix",2011
6,"Ferrari","Italian",1041,80,0,20,"Eifel Grand Prix",2020
6,"Ferrari","Italian",479,64,3,70,"Austrian Grand Prix",1982
6,"Ferrari","Italian",351,319,4,15,"Singapore Grand Prix",2010
6,"Ferrari","Italian",189,118,6,2,"Malaysian Grand Prix",1999
6,"Ferrari","Italian",245,41,1,7,"Canadian Grand Prix",1995
6,"Ferrari","Italian",155,161,8,14,"Italian Grand Prix",2001
6,"Ferrari","Italian",144,40,2,21,"San Marino Grand Prix",2001
6,"Ferrari","Italian",201,92,4,10,"German Grand Prix",1998
6,"Ferrari","Italian",409,10,0,7,"Canadian Grand Prix",1986
6,"Ferrari","Italian",1082,228,2,7,"Canadian Grand Prix",2022
